Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-January-2021,0.51,0.51,0.51,0.51,0.509999192132842737,544644,428,277768.00,544644,100.00,0.00,0.00
15-January-2021,0.53,0.53,0.53,0.53,0.529997767311311226,376228,375,199400.00,376228,100.00,0.00,0.00
14-January-2021,0.55,0.55,0.55,0.55,0.549998531387344269,646869,482,355777.00,646869,100.00,0.00,0.00
13-January-2021,0.61,0.61,0.57,0.57,0.592553079641876147,4004313,1079,2372768.00,3266241,81.57,0.04,-0.04
12-January-2021,0.59,0.59,0.59,0.59,0.589999305331893475,791745,159,467129.00,791745,100.00,0.00,0.00
11-January-2021,0.57,0.57,0.56,0.57,0.569718180268979284,2939929,826,1674931.00,2573800,87.55,0.01,0.00
8-January-2021,0.55,0.55,0.55,0.55,0.549999818065600692,1648946,444,906920.00,1293507,78.44,0.00,0.00
7-January-2021,0.53,0.53,0.49,0.53,0.528437616387698097,5157869,1429,2725612.00,4975483,96.46,0.04,0.00
6-January-2021,0.51,0.51,0.51,0.51,0.509999251838289787,708403,99,361285.00,708403,100.00,0.00,0.00
5-January-2021,0.49,0.49,0.49,0.49,0.489999832352596020,894735,232,438420.00,894485,99.97,0.00,0.00
4-January-2021,0.47,0.47,0.47,0.47,0.469999629347227517,1510848,304,710098.00,1510748,99.99,0.00,0.00
1-January-2021,0.41,0.45,0.41,0.45,0.444636208858134034,3859481,783,1716065.00,3767347,97.61,0.04,0.04
31-December-2020,0.43,0.43,0.43,0.43,0.429999752941422411,526191,411,226262.00,526191,100.00,0.00,0.00
30-December-2020,0.45,0.45,0.45,0.45,0.449998475046680515,590182,385,265581.00,590182,100.00,0.00,0.00
29-December-2020,0.47,0.47,0.47,0.47,0.469997771238824455,354457,289,166594.00,354457,100.00,0.00,0.00
28-December-2020,0.49,0.49,0.49,0.49,0.489998537923679616,581365,384,284868.00,581365,100.00,0.00,0.00
24-December-2020,0.51,0.51,0.51,0.51,0.509998626115377384,553176,294,282119.00,553176,100.00,0.00,0.00
23-December-2020,0.53,0.53,0.53,0.53,0.530000000000000000,535500,277,283815.00,535500,100.00,0.00,0.00
22-December-2020,0.55,0.55,0.55,0.55,0.549997668140056690,192979,210,106138.00,192979,100.00,0.00,0.00
21-December-2020,0.57,0.57,0.57,0.57,0.569998686535797869,669984,378,381890.00,669984,100.00,0.00,0.00
18-December-2020,0.60,0.60,0.60,0.60,0.599999422169061775,346122,228,207673.00,346122,100.00,0.00,0.00
17-December-2020,0.69,0.69,0.63,0.63,0.663373561278123775,5488639,963,3641018.00,4300079,78.34,0.06,-0.06
16-December-2020,0.64,0.66,0.63,0.66,0.658552655351787175,5092056,761,3353387.00,4607315,90.48,0.03,0.02
15-December-2020,0.58,0.61,0.56,0.60,0.598362705351991847,4075137,1519,2438410.00,3468511,85.11,0.05,0.02
14-December-2020,0.52,0.56,0.49,0.56,0.548326172187268410,3977948,1378,2181213.00,3079656,77.42,0.07,0.04
11-December-2020,0.50,0.52,0.48,0.51,0.503410371315668937,3654734,891,1839831.00,2787411,76.27,0.04,0.01
10-December-2020,0.51,0.53,0.46,0.48,0.488866263695127911,1992862,843,974243.00,1688576,84.73,0.07,-0.03
9-December-2020,0.49,0.52,0.48,0.51,0.506444363188638549,4728551,1494,2394748.00,4118349,87.10,0.04,0.02
8-December-2020,0.43,0.47,0.40,0.46,0.445050413933354328,3746980,1153,1667595.00,2958793,78.96,0.07,0.03
7-December-2020,0.35,0.40,0.34,0.40,0.389878994908402320,3798022,763,1480769.00,2843122,74.86,0.06,0.05
4-December-2020,0.35,0.36,0.34,0.34,0.343579999396788055,1259922,503,432884.00,836256,66.37,0.02,-0.01
3-December-2020,0.35,0.36,0.33,0.35,0.347368253909444328,1133601,434,393777.00,883834,77.97,0.03,0.00
2-December-2020,0.35,0.36,0.34,0.34,0.352808252642800035,540336,353,190635.00,441737,81.75,0.02,-0.01
1-December-2020,0.34,0.36,0.33,0.35,0.344755173831858800,1439552,371,496293.00,1112152,77.26,0.03,0.01
27-November-2020,0.34,0.34,0.32,0.34,0.334800473031634595,413503,325,138441.00,304719,73.69,0.02,0.00
26-November-2020,0.34,0.34,0.32,0.33,0.330655144409313474,253654,242,83872.00,147694,58.23,0.02,-0.01
25-November-2020,0.34,0.34,0.32,0.33,0.333462883456824319,1155280,321,385243.00,775807,67.15,0.02,-0.01
24-November-2020,0.35,0.35,0.33,0.34,0.334130591838169949,1564110,560,522617.00,1144021,73.14,0.02,-0.01
23-November-2020,0.33,0.35,0.33,0.34,0.341530162101219855,305118,363,104207.00,225897,74.04,0.02,0.01
20-November-2020,0.36,0.36,0.34,0.35,0.344098633074242830,466375,237,160479.00,314738,67.49,0.02,-0.01
19-November-2020,0.36,0.36,0.34,0.35,0.347645537882942881,548809,246,190791.00,435419,79.34,0.02,-0.01
18-November-2020,0.36,0.37,0.34,0.35,0.350142565698269234,991122,207,347034.00,830752,83.82,0.03,-0.01
17-November-2020,0.35,0.38,0.35,0.36,0.360242818819219063,920357,243,331552.00,638335,69.36,0.03,0.01
14-November-2020,0.36,0.37,0.35,0.36,0.359045530882627355,42872,42,15393.00,42872,100.00,0.02,0.00
13-November-2020,0.37,0.37,0.34,0.36,0.354037358608453726,339306,276,120127.00,199460,58.78,0.03,-0.01
12-November-2020,0.36,0.38,0.34,0.36,0.360952535488978379,610119,231,220224.00,500752,82.07,0.04,0.00
11-November-2020,0.37,0.37,0.34,0.35,0.351719764438602270,324841,198,114253.00,298988,92.04,0.03,-0.02
10-November-2020,0.35,0.37,0.35,0.36,0.355389439675651705,189426,223,67320.00,123018,64.94,0.02,0.01
9-November-2020,0.37,0.37,0.35,0.35,0.358842688600889282,659183,200,236543.00,523965,79.49,0.02,-0.02
6-November-2020,0.38,0.38,0.35,0.37,0.370613185510978430,702104,169,260209.00,562845,80.17,0.03,-0.01
5-November-2020,0.38,0.39,0.37,0.38,0.374969538071108646,476004,164,178487.00,412831,86.73,0.02,0.00
4-November-2020,0.38,0.39,0.37,0.37,0.374420503826596874,962474,218,360370.00,894025,92.89,0.02,-0.01
3-November-2020,0.37,0.38,0.36,0.37,0.374949583662481414,419011,199,157108.00,325542,77.69,0.02,0.00
2-November-2020,0.37,0.38,0.35,0.37,0.369627602714474417,539773,148,199515.00,412674,76.45,0.03,0.00
30-October-2020,0.36,0.39,0.34,0.37,0.370010298004030578,564187,223,208755.00,387249,68.64,0.05,0.01
29-October-2020,0.36,0.39,0.33,0.35,0.370020020020020020,779220,257,288327.00,524102,67.26,0.06,-0.01
28-October-2020,0.32,0.36,0.31,0.36,0.336543075324249446,829454,240,279147.00,739543,89.16,0.05,0.04
27-October-2020,0.32,0.32,0.30,0.31,0.310600617657790500,531686,175,165142.00,341645,64.26,0.02,-0.01
26-October-2020,0.32,0.34,0.30,0.32,0.320870034154233327,272587,185,87465.00,195734,71.81,0.04,0.00
23-October-2020,0.30,0.33,0.30,0.32,0.316539449658159582,376784,215,119267.00,260101,69.03,0.03,0.02
22-October-2020,0.32,0.32,0.30,0.31,0.305213023356032482,222769,255,67992.00,151396,67.96,0.02,-0.01
21-October-2020,0.32,0.32,0.30,0.31,0.308864188919384758,197841,166,61106.00,135655,68.57,0.02,-0.01
20-October-2020,0.33,0.33,0.30,0.32,0.312606229812685080,342418,222,107042.00,260823,76.17,0.03,-0.01
19-October-2020,0.33,0.33,0.30,0.31,0.315147910471122241,319450,380,100674.00,253048,79.21,0.03,-0.02
16-October-2020,0.32,0.33,0.31,0.32,0.323226246020583395,250979,181,81123.00,239939,95.60,0.02,0.00
15-October-2020,0.34,0.34,0.32,0.32,0.323265789173309944,332918,118,107621.00,315720,94.83,0.02,-0.02
14-October-2020,0.34,0.34,0.32,0.32,0.326886970123032953,347793,206,113689.00,301271,86.62,0.02,-0.02
13-October-2020,0.35,0.35,0.33,0.33,0.340745681579644324,203894,155,69476.00,117042,57.40,0.02,-0.02
12-October-2020,0.33,0.35,0.33,0.34,0.336056498281072219,326948,119,109873.00,214387,65.57,0.02,0.01
9-October-2020,0.35,0.35,0.33,0.34,0.338748432929377350,191440,173,64850.00,131705,68.80,0.02,-0.01
8-October-2020,0.36,0.36,0.32,0.33,0.335455447290215546,470757,142,157918.00,365033,77.54,0.04,-0.03
7-October-2020,0.36,0.36,0.35,0.35,0.353382855726543079,137177,102,48476.00,130635,95.23,0.01,-0.01
6-October-2020,0.37,0.37,0.35,0.36,0.356570237729553270,332058,162,118402.00,197573,59.50,0.02,-0.01
5-October-2020,0.38,0.38,0.36,0.37,0.368403878767304689,683413,174,251772.00,391579,57.30,0.02,-0.01
1-October-2020,0.36,0.38,0.36,0.36,0.362648657472626468,330794,121,119962.00,248655,75.17,0.02,0.00
30-September-2020,0.37,0.38,0.35,0.37,0.375085544398945419,356540,187,133733.00,278075,77.99,0.03,0.00
29-September-2020,0.38,0.38,0.36,0.37,0.368414713733135029,357027,182,131534.00,185892,52.07,0.02,-0.01
28-September-2020,0.39,0.39,0.37,0.38,0.381496765885210875,1195845,199,456211.00,780934,65.30,0.02,-0.01
25-September-2020,0.32,0.36,0.32,0.36,0.354449858057247667,1164554,200,412776.00,1014888,87.15,0.04,0.04
24-September-2020,0.35,0.35,0.32,0.33,0.330741850477815846,465242,149,153875.00,354701,76.24,0.03,-0.02
23-September-2020,0.39,0.39,0.35,0.35,0.358462978171367267,1291927,233,463108.00,923465,71.48,0.04,-0.04
22-September-2020,0.39,0.40,0.36,0.38,0.382265065562016199,1503462,216,574721.00,1197136,79.63,0.04,-0.01
21-September-2020,0.40,0.41,0.36,0.37,0.395311670324202490,2693070,552,1064602.00,1886584,70.05,0.05,-0.03
18-September-2020,0.36,0.38,0.34,0.38,0.378626133930395998,1350612,195,511377.00,1267488,93.85,0.04,0.02
17-September-2020,0.33,0.35,0.32,0.35,0.339671386512877813,1098129,211,373003.00,968754,88.22,0.03,0.02
16-September-2020,0.34,0.34,0.32,0.32,0.325200161822954397,531445,154,172826.00,235251,44.27,0.02,-0.02
15-September-2020,0.33,0.34,0.31,0.34,0.328239339013112570,613991,141,201536.00,290231,47.27,0.03,0.01
14-September-2020,0.33,0.33,0.31,0.32,0.317044622346851273,319526,150,101304.00,220606,69.04,0.02,-0.01
11-September-2020,0.31,0.33,0.31,0.33,0.323966872602576419,142601,153,46198.00,89887,63.03,0.02,0.02
10-September-2020,0.33,0.33,0.31,0.32,0.319514149851288535,280745,144,89702.00,196438,69.97,0.02,-0.01
9-September-2020,0.33,0.34,0.31,0.32,0.319339618364219454,661678,174,211300.00,381239,57.62,0.03,-0.01
8-September-2020,0.34,0.34,0.32,0.33,0.333209891291363039,251130,124,83679.00,202065,80.46,0.02,-0.01
7-September-2020,0.34,0.35,0.32,0.33,0.331513728470799006,368395,200,122128.00,300182,81.48,0.03,-0.01
4-September-2020,0.32,0.35,0.32,0.33,0.340196236401008377,1172973,135,399041.00,702228,59.87,0.03,0.01
3-September-2020,0.34,0.34,0.32,0.33,0.325973950119735996,428025,87,139525.00,304596,71.16,0.02,-0.01
2-September-2020,0.34,0.34,0.32,0.33,0.327436221040295681,399348,116,130761.00,292077,73.14,0.02,-0.01
1-September-2020,0.30,0.34,0.30,0.32,0.328329344646699059,413670,167,135820.00,267754,64.73,0.04,0.02
31-August-2020,0.34,0.35,0.32,0.33,0.336954600010061735,695705,206,234421.00,540556,77.70,0.03,-0.01
28-August-2020,0.36,0.36,0.33,0.35,0.346706188466586698,778642,152,269960.00,532848,68.43,0.03,-0.01
27-August-2020,0.35,0.36,0.34,0.35,0.349235825098359145,607976,131,212327.00,493966,81.25,0.02,0.00
26-August-2020,0.36,0.36,0.34,0.35,0.350495908859682652,695894,152,243908.00,548918,78.88,0.02,-0.01
25-August-2020,0.36,0.36,0.34,0.36,0.350373266329835000,551215,154,193131.00,435063,78.93,0.02,0.00
24-August-2020,0.36,0.36,0.34,0.35,0.344955005374113840,966671,159,333458.00,865297,89.51,0.02,-0.01
21-August-2020,0.36,0.36,0.34,0.35,0.344459670110567337,689625,134,237548.00,628435,91.13,0.02,-0.01
20-August-2020,0.37,0.37,0.35,0.35,0.359311397797218699,1416028,298,508795.00,1313520,92.76,0.02,-0.02
19-August-2020,0.36,0.36,0.34,0.36,0.355293535231636463,2335103,446,829647.00,2090801,89.54,0.02,0.00
18-August-2020,0.35,0.35,0.35,0.35,0.349998108067201453,211424,42,73998.00,211424,100.00,0.00,0.00
17-August-2020,0.34,0.34,0.34,0.34,0.339998447681316366,270563,44,91991.00,270563,100.00,0.00,0.00
14-August-2020,0.33,0.33,0.33,0.33,0.329999455221700005,403834,37,133265.00,403834,100.00,0.00,0.00
13-August-2020,0.32,0.32,0.32,0.32,0.319990206879667033,81690,26,26140.00,81690,100.00,0.00,0.00
12-August-2020,0.31,0.31,0.31,0.31,0.309992904700814884,139529,31,43253.00,139529,100.00,0.00,0.00
11-August-2020,0.30,0.30,0.30,0.30,0.299987113955586100,46562,19,13968.00,46562,100.00,0.00,0.00
10-August-2020,0.29,0.29,0.29,0.29,0.289998614766588170,433140,38,125610.00,433140,100.00,0.00,0.00
7-August-2020,0.30,0.30,0.28,0.28,0.291392337754043105,349793,86,101927.00,349793,100.00,0.02,-0.02
6-August-2020,0.29,0.29,0.29,0.29,0.289998786996603590,230832,63,66941.00,230832,100.00,0.00,0.00
5-August-2020,0.28,0.28,0.26,0.28,0.274750031641564358,237030,68,65124.00,237030,100.00,0.02,0.00
4-August-2020,0.27,0.28,0.26,0.27,0.266279118749736720,118695,54,31606.00,118695,100.00,0.02,0.00
3-August-2020,0.27,0.28,0.26,0.27,0.274801749620951819,91677,45,25193.00,91677,100.00,0.02,0.00
31-July-2020,0.28,0.29,0.27,0.27,0.272260858539059528,102523,54,27913.00,102523,100.00,0.02,-0.01
30-July-2020,0.30,0.30,0.28,0.28,0.296733819892635261,331580,103,98391.00,331580,100.00,0.02,-0.02
29-July-2020,0.28,0.29,0.28,0.29,0.286344568832996065,115141,43,32970.00,115141,100.00,0.01,0.01
28-July-2020,0.27,0.28,0.27,0.28,0.273933257826530420,159809,45,43777.00,159809,100.00,0.01,0.01
27-July-2020,0.28,0.28,0.27,0.27,0.275663837941418012,98631,31,27189.00,98631,100.00,0.01,-0.01
24-July-2020,0.27,0.29,0.27,0.28,0.271937120702023069,227229,63,61792.00,227229,100.00,0.02,0.01
23-July-2020,0.29,0.29,0.28,0.28,0.282028370378644029,98483,47,27775.00,98483,100.00,0.01,-0.01
22-July-2020,0.30,0.30,0.28,0.29,0.285671259046356932,116207,62,33197.00,116207,100.00,0.02,-0.01
21-July-2020,0.28,0.29,0.27,0.29,0.277818136779700983,419843,73,116640.00,419843,100.00,0.02,0.01
20-July-2020,0.29,0.29,0.27,0.28,0.279410460337640067,541168,138,151208.00,541168,100.00,0.02,-0.01
17-July-2020,0.26,0.28,0.26,0.28,0.267350027192546877,338328,115,90452.00,338328,100.00,0.02,0.02
16-July-2020,0.27,0.28,0.27,0.27,0.270068009348003045,38083,23,10285.00,38083,100.00,0.01,0.00
15-July-2020,0.28,0.29,0.28,0.28,0.280422766562086977,236821,47,66410.00,236821,100.00,0.01,0.00
14-July-2020,0.29,0.29,0.29,0.29,0.289989757802144836,66392,40,19253.00,66392,100.00,0.00,0.00
13-July-2020,0.31,0.31,0.30,0.30,0.302542197413839560,352569,52,106667.00,352569,100.00,0.01,-0.01
10-July-2020,0.31,0.31,0.31,0.31,0.309960504247146026,18483,25,5729.00,18483,100.00,0.00,0.00
9-July-2020,0.32,0.32,0.32,0.32,0.319999808495154927,208872,43,66839.00,208872,100.00,0.00,0.00
8-July-2020,0.33,0.33,0.33,0.33,0.329993570957426379,119769,27,39523.00,119769,100.00,0.00,0.00
7-July-2020,0.34,0.34,0.34,0.34,0.339988511061605929,71373,29,24266.00,71373,100.00,0.00,0.00
6-July-2020,0.35,0.35,0.35,0.35,0.349993509022458782,107842,62,37744.00,107842,100.00,0.00,0.00
3-July-2020,0.36,0.36,0.36,0.36,0.359999858838808034,283364,128,102011.00,283364,100.00,0.00,0.00
2-July-2020,0.37,0.37,0.37,0.37,0.369998284776163289,489732,110,181200.00,489732,100.00,0.00,0.00
1-July-2020,0.40,0.40,0.38,0.38,0.389084369078092266,2590487,493,1007918.00,2590487,100.00,0.02,-0.02
30-June-2020,0.39,0.39,0.39,0.39,0.389997714633960539,236286,42,92151.00,236286,100.00,0.00,0.00
29-June-2020,0.38,0.38,0.38,0.38,0.379997177974472109,262223,41,99644.00,262223,100.00,0.00,0.00
26-June-2020,0.37,0.37,0.37,0.37,0.369998456256937654,136033,19,50332.00,136033,100.00,0.00,0.00
25-June-2020,0.36,0.36,0.36,0.36,0.359996988961807717,146129,29,52606.00,146129,100.00,0.00,0.00
24-June-2020,0.35,0.35,0.35,0.35,0.350000000000000000,351380,53,122983.00,351380,100.00,0.00,0.00
23-June-2020,0.34,0.34,0.34,0.34,0.339987687978190132,68226,21,23196.00,68226,100.00,0.00,0.00
22-June-2020,0.33,0.33,0.33,0.33,0.329997987193089590,293123,42,96730.00,293123,100.00,0.00,0.00
19-June-2020,0.32,0.32,0.32,0.32,0.319996247478774801,106595,23,34110.00,106595,100.00,0.00,0.00
18-June-2020,0.31,0.31,0.31,0.31,0.309993279222457736,96715,26,29981.00,96715,100.00,0.00,0.00
17-June-2020,0.30,0.30,0.30,0.30,0.299997526099648706,161688,24,48506.00,161688,100.00,0.00,0.00
16-June-2020,0.29,0.29,0.29,0.29,0.289982651159802094,31126,8,9026.00,31126,100.00,0.00,0.00
15-June-2020,0.28,0.28,0.28,0.28,0.279995409597766004,104566,19,29278.00,104566,100.00,0.00,0.00
12-June-2020,0.27,0.27,0.27,0.27,0.269999716126834530,880675,84,237782.00,880575,99.99,0.00,0.00
11-June-2020,0.26,0.26,0.26,0.26,0.259997916648582018,460796,35,119806.00,460796,100.00,0.00,0.00
10-June-2020,0.25,0.25,0.25,0.25,0.249996500804814892,142890,22,35722.00,142890,100.00,0.00,0.00
9-June-2020,0.24,0.24,0.24,0.24,0.239998692425876891,305910,32,73418.00,305910,100.00,0.00,0.00
8-June-2020,0.23,0.23,0.22,0.23,0.229776853686088963,488648,56,112280.00,488648,100.00,0.01,0.00
5-June-2020,0.21,0.22,0.20,0.22,0.207155289240825870,602128,68,124734.00,602128,100.00,0.02,0.01
4-June-2020,0.20,0.21,0.19,0.21,0.205080634313993775,215603,51,44216.00,215603,100.00,0.02,0.01
3-June-2020,0.21,0.21,0.20,0.20,0.201939807514545157,147128,46,29711.00,147128,100.00,0.01,-0.01
2-June-2020,0.22,0.23,0.21,0.21,0.210638566853332833,427144,52,89973.00,427144,100.00,0.02,-0.01
1-June-2020,0.21,0.23,0.21,0.22,0.218101409930817059,91352,23,19924.00,91352,100.00,0.02,0.01
29-May-2020,0.21,0.23,0.21,0.22,0.210928271522636632,171006,32,36070.00,171006,100.00,0.02,0.01
28-May-2020,0.21,0.22,0.20,0.22,0.208076412921358869,266133,38,55376.00,266133,100.00,0.02,0.01
27-May-2020,0.21,0.23,0.21,0.21,0.212363748016989918,97705,22,20749.00,97705,100.00,0.02,0.00
26-May-2020,0.22,0.23,0.21,0.22,0.213271790332268976,284679,43,60714.00,284679,100.00,0.02,0.00
22-May-2020,0.24,0.24,0.22,0.22,0.220021514902233753,15803,9,3477.00,15803,100.00,0.02,-0.02
21-May-2020,0.21,0.23,0.21,0.23,0.211264634532222339,47405,31,10015.00,47405,100.00,0.02,0.02
20-May-2020,0.23,0.23,0.22,0.22,0.223586650149907542,55701,16,12454.00,55701,100.00,0.01,-0.01
19-May-2020,0.22,0.23,0.21,0.23,0.214700382371821708,71658,30,15385.00,71658,100.00,0.02,0.01
18-May-2020,0.21,0.22,0.20,0.22,0.207176223347895112,284077,41,58854.00,284077,100.00,0.02,0.01
15-May-2020,0.23,0.23,0.21,0.21,0.216410694327585990,159262,27,34466.00,159262,100.00,0.02,-0.02
14-May-2020,0.21,0.22,0.20,0.22,0.209777549253085083,369520,64,77517.00,369520,100.00,0.02,0.01
13-May-2020,0.21,0.21,0.19,0.21,0.202352589157144727,534730,58,108204.00,534730,100.00,0.02,0.00
12-May-2020,0.19,0.21,0.19,0.20,0.192098071959921056,131740,33,25307.00,131740,100.00,0.02,0.01
11-May-2020,0.21,0.21,0.20,0.20,0.203664466356993453,147252,40,29990.00,147252,100.00,0.01,-0.01
8-May-2020,0.19,0.21,0.19,0.20,0.203040160767176383,418991,64,85072.00,418991,100.00,0.02,0.01
7-May-2020,0.21,0.21,0.20,0.20,0.199998505801226737,133851,28,26770.00,133851,100.00,0.01,-0.01
6-May-2020,0.22,0.22,0.21,0.21,0.212087421944692239,4484,11,951.00,4484,100.00,0.01,-0.01
5-May-2020,0.22,0.22,0.22,0.22,0.219998440971274895,256570,109,56445.00,256570,100.00,0.00,0.00
4-May-2020,0.24,0.24,0.23,0.23,0.230263684467962114,112445,91,25892.00,112445,100.00,0.01,-0.01
30-April-2020,0.25,0.25,0.24,0.24,0.240064035870827432,297958,122,71529.00,297958,100.00,0.01,-0.01
29-April-2020,0.25,0.25,0.25,0.25,0.249997745411913243,110885,76,27721.00,110885,100.00,0.00,0.00
28-April-2020,0.26,0.26,0.26,0.26,0.259997682563533268,267537,96,69559.00,267537,100.00,0.00,0.00
27-April-2020,0.28,0.28,0.27,0.27,0.270077746365105008,396160,120,106994.00,396160,100.00,0.01,-0.01
24-April-2020,0.28,0.28,0.28,0.28,0.279996851210431754,215956,50,60467.00,215956,100.00,0.00,0.00
23-April-2020,0.29,0.29,0.29,0.29,0.289988617269228684,18449,29,5350.00,18449,100.00,0.00,0.00
22-April-2020,0.31,0.31,0.30,0.30,0.304265565875472996,17442,26,5307.00,17442,100.00,0.01,-0.01
21-April-2020,0.32,0.32,0.31,0.31,0.310568360398114195,15272,32,4743.00,15272,100.00,0.01,-0.01
20-April-2020,0.34,0.34,0.32,0.32,0.322711320565526922,99730,39,32184.00,99730,100.00,0.02,-0.02
17-April-2020,0.34,0.35,0.33,0.33,0.335490381806432194,112963,143,37898.00,99157,87.78,0.02,-0.01
16-April-2020,0.33,0.34,0.32,0.34,0.327113126982647626,289701,157,94765.00,278631,96.18,0.02,0.01
15-April-2020,0.30,0.33,0.30,0.33,0.327267128560431100,519600,199,170048.00,442843,85.23,0.03,0.03
13-April-2020,0.30,0.30,0.27,0.30,0.295742229055299233,677749,241,200439.00,537124,79.25,0.03,0.00
9-April-2020,0.27,0.28,0.26,0.28,0.270010436877902537,285526,140,77095.00,231425,81.05,0.02,0.01
8-April-2020,0.27,0.27,0.25,0.26,0.264010468772330998,223904,105,59113.00,188392,84.14,0.02,-0.01
7-April-2020,0.26,0.26,0.25,0.26,0.253088622798000542,467927,118,118427.00,456808,97.62,0.01,0.00
3-April-2020,0.26,0.26,0.25,0.25,0.253502051307399535,202310,82,51286.00,145202,71.77,0.01,-0.01
1-April-2020,0.25,0.25,0.23,0.25,0.240673263793528704,571663,84,137584.00,357338,62.51,0.02,0.00
31-March-2020,0.24,0.26,0.24,0.24,0.248746229231220231,317243,80,78913.00,140799,44.38,0.02,0.00
30-March-2020,0.26,0.26,0.25,0.25,0.254130723120739468,194518,106,49433.00,102626,52.76,0.01,-0.01
27-March-2020,0.25,0.26,0.24,0.25,0.249877113932939317,341780,114,85403.00,275085,80.49,0.02,0.00
26-March-2020,0.24,0.25,0.23,0.25,0.239036869826937547,598050,144,142956.00,358640,59.97,0.02,0.01
25-March-2020,0.25,0.25,0.24,0.24,0.241076366730482875,282060,104,67998.00,246152,87.27,0.01,-0.01
24-March-2020,0.26,0.26,0.25,0.25,0.252119223909437732,544421,116,137259.00,425549,78.17,0.01,-0.01
23-March-2020,0.25,0.26,0.24,0.26,0.250387192385564298,479090,158,119958.00,345256,72.06,0.02,0.01
20-March-2020,0.23,0.25,0.23,0.25,0.244115718137433505,466582,106,113900.00,465860,99.85,0.02,0.02
19-March-2020,0.26,0.26,0.24,0.24,0.247126163452688355,357449,151,88335.00,230335,64.44,0.02,-0.02
18-March-2020,0.26,0.27,0.25,0.25,0.256824074518653670,499848,161,128373.00,451147,90.26,0.02,-0.01
17-March-2020,0.26,0.27,0.25,0.26,0.262024073978405744,329069,147,86224.00,313709,95.33,0.02,0.00
16-March-2020,0.26,0.26,0.26,0.26,0.259999333809536146,270193,93,70250.00,269192,99.63,0.00,0.00
13-March-2020,0.27,0.27,0.27,0.27,0.269994805907545154,102039,76,27550.00,102038,100.00,0.00,0.00
12-March-2020,0.29,0.29,0.28,0.28,0.280170324999801393,125877,73,35267.00,125877,100.00,0.01,-0.01
11-March-2020,0.30,0.30,0.29,0.29,0.291610732666011558,300205,105,87543.00,290193,96.66,0.01,-0.01
9-March-2020,0.30,0.30,0.30,0.30,0.299999587044768476,242157,86,72647.00,242157,100.00,0.00,0.00
6-March-2020,0.32,0.33,0.31,0.31,0.311873980318399942,250691,101,78184.00,247394,98.68,0.02,-0.01
5-March-2020,0.32,0.33,0.32,0.32,0.320913576534587154,219489,72,70437.00,218499,99.55,0.01,0.00
4-March-2020,0.34,0.34,0.33,0.33,0.332162576184546824,488288,64,162191.00,437987,89.70,0.01,-0.01
3-March-2020,0.32,0.34,0.32,0.34,0.333375285337678408,1040872,115,347001.00,654902,62.92,0.02,0.02
2-March-2020,0.33,0.33,0.33,0.33,0.329996564325202236,64034,25,21131.00,64034,100.00,0.00,0.00
28-February-2020,0.34,0.34,0.34,0.34,0.339998524992164020,108474,37,36881.00,108474,100.00,0.00,0.00
27-February-2020,0.35,0.35,0.35,0.35,0.349994158651037812,51358,31,17975.00,51358,100.00,0.00,0.00
26-February-2020,0.36,0.36,0.36,0.36,0.359989404675187073,75505,25,27181.00,75505,100.00,0.00,0.00
25-February-2020,0.39,0.39,0.37,0.37,0.382237101777476753,1061561,143,405768.00,901461,84.92,0.02,-0.02
24-February-2020,0.38,0.38,0.38,0.38,0.379999087216466614,547775,38,208154.00,544200,99.35,0.00,0.00
20-February-2020,0.37,0.37,0.37,0.37,0.369998838756933961,223898,30,82842.00,223898,100.00,0.00,0.00
19-February-2020,0.36,0.36,0.36,0.36,0.359995972917872693,79462,14,28606.00,79462,100.00,0.00,0.00
18-February-2020,0.35,0.35,0.35,0.35,0.349996808216360373,140987,24,49345.00,140987,100.00,0.00,0.00
17-February-2020,0.34,0.34,0.34,0.34,0.339999227888661544,207224,32,70456.00,207224,100.00,0.00,0.00
14-February-2020,0.31,0.33,0.31,0.33,0.326324561510659060,736791,89,240433.00,440790,59.83,0.02,0.02
13-February-2020,0.31,0.33,0.31,0.32,0.317815177812604773,513012,140,163043.00,302257,58.92,0.02,0.01
12-February-2020,0.32,0.32,0.32,0.32,0.319997622161455237,50466,32,16149.00,50466,100.00,0.00,0.00
11-February-2020,0.33,0.34,0.33,0.33,0.330006343142489114,975857,152,322039.00,819144,83.94,0.01,0.00
10-February-2020,0.34,0.36,0.34,0.34,0.348518438266526120,1296841,185,451973.00,883110,68.10,0.02,0.00
7-February-2020,0.35,0.35,0.35,0.35,0.349999629237680892,944001,181,330400.00,943998,100.00,0.00,0.00
6-February-2020,0.36,0.36,0.36,0.36,0.359999204992646181,301884,52,108678.00,301884,100.00,0.00,0.00
5-February-2020,0.37,0.37,0.37,0.37,0.370000000000000000,57500,29,21275.00,57500,100.00,0.00,0.00
4-February-2020,0.38,0.38,0.38,0.38,0.379996696399074991,36324,45,13803.00,36324,100.00,0.00,0.00
3-February-2020,0.40,0.40,0.40,0.40,0.399998317461385738,237736,45,95094.00,237736,100.00,0.00,0.00
1-February-2020,0.42,0.42,0.42,0.42,0.419996237500542668,138206,54,58046.00,138206,100.00,0.00,0.00
